id,created_at,text
1214807850121216001,2020-01-08 07:15:36,"b'@KeralaGovernor @PrabhuChawla @Xpress_edex ""Iran is marked for its splendour, Roman is marked for its beauty, China\xe2\x80\xa6 https://t.co/PUvlWwWSwC'"
1214807701047447552,2020-01-08 07:15:00,"b'Asking Isha Foundation, led by Jaggi Vasudev (Sadghuru), to disclose the details of money collected for\xe2\x80\xa6 https://t.co/OHg8BbwTMR'"
1214805249703022592,2020-01-08 07:05:16,"b'@KeralaGovernor Arif Mohammed Khan says, "" Education is the real game changer.""\n#ThinkEdu2020\n@PrabhuChawla\xe2\x80\xa6 https://t.co/AD1Q2hRFZH'"
1214804199076032513,2020-01-08 07:01:05,"b'RT @Xpress_edex: .@KeralaGovernor ,"" Indians in the past welcomed foreigners for them to learn about their culture.""\n#ThinkEdu2020 \n@NewInd\xe2\x80\xa6'"
1214802670810206209,2020-01-08 06:55:01,"b'""In view of the prevailing situation in Iraq, Indian nationals are advised to avoid all non-essential travel to Ira\xe2\x80\xa6 https://t.co/JMnsbkvhRr'"
1214801487957610498,2020-01-08 06:50:19,"b""@PrabhuChawla @Xpress_edex @xpresstn @KeralaGovernor Watch Hon'ble @KeralaGovernor Arif Mohammed Khan talk on 'Incl\xe2\x80\xa6 https://t.co/n4Z4hfCgQ4"""
1214800432570060807,2020-01-08 06:46:07,"b""@PrabhuChawla @Xpress_edex @xpresstn Hon'ble @KeralaGovernor Arif Mohammed Khan with TNIE Editorial Director\xe2\x80\xa6 https://t.co/kbjyJaPD23"""
1214799556157661184,2020-01-08 06:42:38,"b""@PrabhuChawla @Xpress_edex My vision is for India's education system is that every student should be treated equall\xe2\x80\xa6 https://t.co/OtnO9unc7M"""
1214798184393785344,2020-01-08 06:37:11,"b'Governor of Tamil Nadu Banwarilal Purohit says ""Education was one of APJ  Abdul Kalam\'s vision"" \n#ThinkEdu2020\xe2\x80\xa6 https://t.co/t4HDKPa0E2'"
1214797636051644417,2020-01-08 06:35:00,"b'With death warrants issued against all the four convicts in the 2012 Delhi #Nirbhaya gang-rape case, independent In\xe2\x80\xa6 https://t.co/zMasiRu8pB'"
1214792870902689792,2020-01-08 06:16:04,"b'RT @Xpress_edex: Let there be no doubt in our minds when we tell the world, India has been a super power for many years now: Shri Banwarila\xe2\x80\xa6'"
1214792610507874304,2020-01-08 06:15:02,b'#BharatBandh called by ten Central trade unions affects normal life in parts of country. Follow the link for all LI\xe2\x80\xa6 https://t.co/aq6wRLmXld'
1214790657643933696,2020-01-08 06:07:17,b'Governor of #TamilNadu Banwarilal Purohit lights the lamp with @PrabhuChawla at #ThinkEdu2020.\n@gsvasu_TNIE\xe2\x80\xa6 https://t.co/2dz4ioRgpt'
