id,created_at,text
1214864282988339200,2020-01-08 10:59:50,"b""#JustIn | Ukraine's embassy in Iran issues new statement on the plane crash in Iran, omitting the mention of engine\xe2\x80\xa6 https://t.co/vOfLl3KY70"""
1214862151208226818,2020-01-08 10:51:22,"b'JNU violence case: Police received total 11 complaints from JNU. 1 from a professor, 3 from ABVP students and 7 fro\xe2\x80\xa6 https://t.co/KS1exoT5Wq'"
1214861805937254401,2020-01-08 10:50:00,b'Surat: Shatabdi Express food leaves 35 women ill https://t.co/gZPV4m29dd via @TOICitiesNews https://t.co/Kz1f89F93w'
1214859892785201163,2020-01-08 10:42:24,"b""Netanyahu warns of 'resounding blow' if Iran attacks Israel https://t.co/ltHQ3mJDf2 via @TOIWorld"""
1214859289334034433,2020-01-08 10:40:00,b'President Ram Nath Kovind helps American have her dream Kerala wedding https://t.co/rfNzQ6Ud3V via @TOICitiesNews https://t.co/dDsHmmXMPl'
1214858031155933184,2020-01-08 10:35:00,"b""Iran's response to any new US action to be proportional: Defence minister https://t.co/oN3tcKi4wh via @TOIWorld"""
1214856772676202496,2020-01-08 10:30:00,b'#JeffThomson auctions baggy green and vest to raise money for bushfire victims \n\nMore here \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/eOtsEx8fA1'
1214856592450961408,2020-01-08 10:29:17,b'Iraq says Iran informed it of imminent missile attack on US forces (AFP) \n\nLIVE updates: https://t.co/glC2zRMNpk'
1214856544963059712,2020-01-08 10:29:05,b'Iran finds black boxes from crashed plane (AFP) \n\nLIVE updates: https://t.co/glC2zRMNpk'
1214856145166159878,2020-01-08 10:27:30,b'@RahulGandhi @MamataOfficial Himachal Pradesh: Centre of Indian Trade Unions (CITU) holds protest at Shimla in supp\xe2\x80\xa6 https://t.co/skY7tQyMCg'
1214854256185892866,2020-01-08 10:20:00,"b""'I am ready,' says Meerut hangman after Delhi court issues death warrant for Nirbhaya killers\xe2\x80\xa6 https://t.co/wsT3De1wq7"""
1214852997852753920,2020-01-08 10:15:00,b'Maharashtra zilla parishad election results 2020: Congress surges ahead in Nagpur \n\nhttps://t.co/apD6PJBo7U via\xe2\x80\xa6 https://t.co/Kx7dtNmSjj'
1214851739561664515,2020-01-08 10:10:00,b'No suggestions made to HRD for temporarily shutting campus: JNU VC \n\nREAD: https://t.co/6DU5cP3f6a https://t.co/UYWfy4gH5A'
1214851045341323271,2020-01-08 10:07:14,b'RT @toisports: India steamroll Sri Lanka in 2nd T20I to go 1-0 up\n\n#INDvSL #INDvsSL https://t.co/T5cl02aDcE'
1214851025611288577,2020-01-08 10:07:10,"b""RT @toisports: .@parupallik loses 17-21, 16-21 to Kento Momota of Japan in men's singles first round\n \n#MalaysiaMasters #ParupalliKashyap #\xe2\x80\xa6"""
1214850481635217409,2020-01-08 10:05:00,b'Indian families file lawsuit in US to protect rights of aged-out children https://t.co/UygSefPOSf via @TOIBusiness https://t.co/YNwCmD95e8'
1214849978557857792,2020-01-08 10:03:00,b'Daryaganj violence case: A Delhi court to hear bail plea of 15 accused tomorrow at 2 pm. (ANI) https://t.co/TsMQtgwj8k'
1214849224400990212,2020-01-08 10:00:00,"b'These are some of the best mascaras for your wedding , via @Misskyra12\nhttps://t.co/eqlVCfhFyQ'"
1214849223491018752,2020-01-08 10:00:00,"b""#4daytests #SAvENG \n\nLeave Test cricket alone, says @BeefyBotham after @englandcricket's thrilling win\n\nDetails \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/AD3q33YArN"""
1214848097085313024,2020-01-08 09:55:31,"b'Dhananjay Kumar, Spokesperson Air India: This may lead to an increase in flying time by approximately 20 minutes fo\xe2\x80\xa6 https://t.co/oxxI6VTq8C'"
