id,created_at,text
1214898657725571074,2020-01-08 13:16:26,b'Chengeni says Iran is not in favour of war and has been looking for peace and prosperity for everyone in the region\xe2\x80\xa6 https://t.co/s2PfeMDqa3'
1214897845813141504,2020-01-08 13:13:12,"b'\xe2\x80\x9cIndia belongs to this region. We welcome all initiatives from all countries, especially India as a good friend for\xe2\x80\xa6 https://t.co/vm0t5CEJeE'"
1214897843661488128,2020-01-08 13:13:12,b'Iran\xe2\x80\x99s envoy to India Ali Chengeni says the country will welcome any peace initiative by India to help in des-escal\xe2\x80\xa6 https://t.co/VCSPVndRho'
1214897038070034433,2020-01-08 13:10:00,b'Watch: The moment when Iran launched missiles targeting US bases in Iraq\nhttps://t.co/EdgZdBcZpA'
1214895935752265728,2020-01-08 13:05:37,"b'RT @thefield_in: #MalaysiaMastersSuper500 \n\n- @Pvsindhu1, @NSaina cruise into 2nd round.\n\n- Superb wins for @PRANNOYHSPRI, @sameerv2210 ove\xe2\x80\xa6'"
1214894846705426432,2020-01-08 13:01:17,"b'@VijaytaL \xe2\x80\x98A mob was at our door in 5 minutes\xe2\x80\x99: #SuryaRajappan, evicted from her Delhi house for opposing CAA\xe2\x80\xa6 https://t.co/5wYHNmwPbT'"
1214893088566460420,2020-01-08 12:54:18,"b'Give @BhimArmyChief immediate medical treatment, Delhi court directs Tihar Jail authorities\nhttps://t.co/02XyprVXbT'"
1214892005202907136,2020-01-08 12:50:00,"b'From Amit Shah\xe2\x80\x99s \xe2\x80\x98Netflix\xe2\x80\x99 missed call campaign to Bollywood meetings, BJP is hoping to change the narrative on the\xe2\x80\xa6 https://t.co/bvSN8lRpKv'"
1214889610486022149,2020-01-08 12:40:29,"b'RT @thefield_in: #IndianFootball #ILeague\n\nGokulam Kerala face Chennai City in clash of heavyweights, Mohun Bagan seek fourth straight vict\xe2\x80\xa6'"
1214888070522134529,2020-01-08 12:34:22,"b""RT @thefield_in: #MalaysiaMastersSuper500 \n\nNow it is Sameer Verma's turn to upset a higher-ranked player. The Indian defeats Kantaphon Wan\xe2\x80\xa6"""
1214886972214243329,2020-01-08 12:30:00,b'Citizenship Act: BJP releases video drumming up Bollywood support for the new legislation\nhttps://t.co/WaVMLEQvtZ'
1214886846657773568,2020-01-08 12:29:30,b'Srinagar: Clashes erupt in #Nowgam after 16-year-old boy gets run over by police vehicle\nhttps://t.co/LLzEMbzoMM'
1214886237720338432,2020-01-08 12:27:05,"b'#Jharkhand: Sedition charges filed against over 3,000 anti-Citizenship Act protestors in Dhanbad https://t.co/dzQ18vf24l'"
1214885869066129409,2020-01-08 12:25:37,b'RT @thefield_in: #IndianTennis \n\nIndia\xe2\x80\x99s WTA No 1 @Ankita_champ Raina started her 2020 season with a win\n\nREAD: https://t.co/hG1HEXqc3f'
1214884919551217665,2020-01-08 12:21:50,b'NRC like an arranged marriage? @chetan_bhagat\xe2\x80\x99s new analogy is hailed by critics of the plan https://t.co/oySu5vn03e'
1214881938567155718,2020-01-08 12:10:00,b'He died escaping CRPF on the day Kashmir lost special status. Police finally admit to his death\xe2\x80\xa6 https://t.co/2dE8QSF3XA'
1214876905398308864,2020-01-08 11:50:00,b'The country cannot be ruled by a party whose sole strategy consists of lighting fires so it can shift through the a\xe2\x80\xa6 https://t.co/y7XPci3u5N'
1214871872577396737,2020-01-08 11:30:00,"b'In a bid to #BoycottChhapaak, many trolls tweet cancelled movie tickets \xe2\x80\x93 for exactly the same seats\xe2\x80\xa6 https://t.co/VNCwNJmvsi'"
1214869603639103488,2020-01-08 11:20:59,"b'.@VijaytaL in conversation with Surya Rajappan, the Delhi woman who was evicted from her house for protesting again\xe2\x80\xa6 https://t.co/OlgQHZBTxV'"
1214866839085281280,2020-01-08 11:10:00,"b'ICC Test rankings: Kohli regains top spot in batting list, Pujara and Rahane slip https://t.co/rbm5nsmZRY (via @thefield_in)'"
1214865232222310400,2020-01-08 11:03:37,"b'RT @thefield_in: #TestCricket \n\n""Clearly, most teams aren\'t good enough. Save five-days for matches between good teams""\n\nJoin the #Debate o\xe2\x80\xa6'"
1214861805803016193,2020-01-08 10:50:00,b'The group was part of a door-to-door campaign being led by Home Minister Amit Shah in Lajpat Nagar and turned viole\xe2\x80\xa6 https://t.co/pXCe8Ve0KC'
1214860666315526146,2020-01-08 10:45:28,"b'RT @thefield_in: #BBL09 \n\nOne day, two hat-tricks in the Big Bash League.\n\nWATCH: https://t.co/fSqjVsjFPP'"
1214860065628286976,2020-01-08 10:43:05,b'RT @TheReel_in: Why Deepika Padukone\xe2\x80\x99s JNU visit matters\n\nhttps://t.co/Iou9JRhcWr https://t.co/aIEfC7oX0G'
1214860052286205954,2020-01-08 10:43:02,"b'RT @TheReel_in: In a bid to #BoycottChhapaak, many trolls tweet cancelled movie tickets \xe2\x80\x93 for exactly the same seats https://t.co/eL4cdee89\xe2\x80\xa6'"
1214858790677254144,2020-01-08 10:38:01,b'Take a look at the biggest stories of the day. https://t.co/1SncWkdOwY'
1214856773489827841,2020-01-08 10:30:00,b'Mumbai beef trader attacked by cow vigilantes in 2014 gets refugee status in Canada https://t.co/B4Eih8Z0Ra'
1214852481567485952,2020-01-08 10:12:57,"b'RT @thefield_in: #ICCRankings \n\nPujara was placed sixth, down one rung while Rahane occupied the ninth spot after slipping a couple of posi\xe2\x80\xa6'"
1214851991245115393,2020-01-08 10:11:00,b'The idea of four-day Tests has left the cricketing world divided. Which side of the debate are you on?\xe2\x80\xa6 https://t.co/bWLFY1HoUq'
1214847808622120961,2020-01-08 09:54:23,b'RT @thefield_in: #Cricket #FourDayTests \n\nThe idea of four-day Tests has left the cricketing world divided. Which side of the debate are yo\xe2\x80\xa6'
1214847641701404674,2020-01-08 09:53:43,"b'Also read,\n\nHere\xe2\x80\x99s what an Iran-US conflict would mean for India https://t.co/QOL2syQd7o #IranAttacks'"
1214847494451941376,2020-01-08 09:53:08,b'#LIVE | A man holds a shrapnel from a missile launched by Iran on United States-led coalition forces on the outskir\xe2\x80\xa6 https://t.co/PLYHPIKl19'
1214847354739625984,2020-01-08 09:52:34,"b'Iranian President Hassan Rouhani will deliver a speech later in the day, according to the state television. \n\nFollo\xe2\x80\xa6 https://t.co/8mEVeSc9W9'"
1214847235311030273,2020-01-08 09:52:06,b'Iranian state television claims that at least 80 \xe2\x80\x9cAmerican terrorists\xe2\x80\x9d have been killed after Tehran fired 15 missi\xe2\x80\xa6 https://t.co/AdUsPBULfU'
